id,author_id,is_private,name,description
df1e255e-aa81-4e7d-bd21-9ec701d6c8ac,809e59fa-304a-4fdb-8a01-028e1b5fe719,FALSE,Otcom,Seamless bottom-line concept #Phased#Robust#maximized
ff3b188a-e1bb-4450-b6f4-3474a7019a2f,4a5f89c4-a562-405e-b7fe-6c1767973361,FALSE,Greenlam,Synergistic discrete matrix #Phased
064bd40a-909b-4816-8511-316fe17c95bd,1e143c05-4e5d-484d-9737-d3a8f15a654d,FALSE,Keylex,Public-key composite benchmark#conglomeration #utilisation  #reciprocal
a8caf2eb-e62a-4c35-b566-40c258d20510,4fc078d8-988a-454e-b21f-a97c1d11e6f8,FALSE,Sub-Ex,Sharable interactive encoding #system-worthy #orchestration
78779b02-6a3c-4a0c-8537-cf0b944e3a1e,e910c0d5-a6fb-498d-8bb0-7e6b5bbde739,FALSE,Prodder,Synchronised encompassing forecast #strategy #systemic
e6f4d66a-d670-4aff-b936-376703783cd6,e89784fb-6c50-4ef3-98a7-4a3480695de8,FALSE,Cardguard,Triple-buffered zero defect strategy #Inverse#asymmetric #parallelism
ccf66ae7-0211-4936-88e4-9c0ea8b6833c,17df23aa-3d0e-4a1f-81bd-d29c44c09bd8,FALSE,Zontrax,Innovative global open system #Fully-configurable#Innovative
bba7d594-2edb-4ea7-b56e-1a422c620111,bc265dce-1feb-4e0c-bf66-d141e1c76fec,FALSE,Pannier,Up-sized asymmetric concept#Implemented#multi-state#systematic
610a8e93-b6b6-4960-b5a9-baeaf02f5d17,f49338bd-8483-448e-9486-352e9c8409a3,FALSE,Overhold,Enhanced stable adapter#maximized #Mandatory#matrices #static
6d199874-1535-4699-a345-8655f57296ad,da5010df-b408-4fd7-9b97-dea525860266,FALSE,Biodex,Adaptive intangible projection #cohesive #Function-based
50d5495f-52af-4b1f-a9cc-ed88d398836c,42fc1317-c509-423b-b4f0-ee1bea252638,FALSE,Zoolab,Seamless motivating concept#system engine  #grid-enabled
52675f01-c519-4211-91f5-288c94ce66a3,71673020-0b9e-4bbd-b5de-4fa25f98912e,FALSE,Ronstring,Open-source executive capacity#Optimized#migration
da681429-825a-4f56-b6f5-b96a1bc517f6,fef8c458-f6b0-4413-b598-a11872c69dc1,FALSE,It,Networked dynamic productivity #Object-based #capacity #systemic
55077555-5ab0-4437-91cb-e8db8b949210,0df52a41-562e-4945-9b56-67f2ce93aa13,FALSE,Tresom,Progressive didactic matrices #logistical
086fae24-5ddc-4e8c-bbaa-4c810936f5a6,f6394b6f-9beb-4f71-8de6-24ecefa526de,FALSE,Tres-Zap,Multi-channelled web-enabled alliance #tertiary #Fully-configurable #ability
b4744635-8256-488e-b234-a77c103b625b,b88eef65-da1d-41d3-af13-16b467a09d94,FALSE,Andalax,Cloned empowering hub#heuristic#budgetary management #emulation
ed2a478c-7ab7-4275-9480-345108b7f19a,61729743-9eb1-43f7-8a7d-481f554b9c44,FALSE,Lotlux,Customer-focused systematic info-mediaries #Exclusive #Ergonomic
810760a8-a44f-4047-9b8c-ab9855272923,0c7af940-8bf6-46e0-a9bb-d701cb8e6fa8,FALSE,Lotlux,Advanced cohesive structure #Networked #focus group #Multi-layered
38102b15-e94a-4f8f-a4b0-f151c760d85f,fbd234ba-4b10-4cf6-bbb1-0cb22007e890,FALSE,Daltfresh,Adaptive zero administration function#uniform #modular
37b9704a-24e2-42a4-ab37-3a5be6f93b37,4c862c75-914b-418c-ada1-a27881f1bc98,FALSE,Vagram,Multi-channelled holistic capacity #help-desk #Polarised#mission-critical#Managed
b216c8b8-75a0-4d3a-b358-5316bab0c87e,4738a622-3421-4cbd-b2c6-6da687a1e768,FALSE,Rank,Reduced interactive open system #website #Optional
bf28fa13-ccc7-42bb-9b78-a5328499d196,c08d19f6-aaf9-47c8-9ad1-4bd1b25b4a63,FALSE,Stringtough,Programmable regional conglomeration #exuding #impactful
0d2c8e95-0dde-4128-9b6a-3f8efa6cc880,a0abe4cc-24f9-4121-b4e1-533fb0fde584,FALSE,Namfix,Business-focused homogeneous installation #zero administration   #Graphic Interface
760ebe3b-6fdb-4f3f-aba6-aa65cbfe513d,1e74f8e1-f10e-4ae9-ba9e-423225b20e62,FALSE,Kanlam,Extended context-sensitive complexity#Extended #Switchable#flexibility
a596963a-11dd-4b65-a4c0-841e2129f85f,436a3735-e680-4194-95ea-20f70f8f6963,FALSE,Alpha,Focused holistic conglomeration #composite#system-worthy#Reduced
fba4e544-85ef-429d-b06d-5d83a88864a1,50cdabdd-bc43-4146-a77d-23d4be523334,FALSE,Solarbreeze,Down-sized optimal middleware #definition   #Programmable
6de516b6-37a1-49b4-b6cf-d746b2416266,cb42e672-0bc2-44bd-9e42-a32bff3b78ec,FALSE,Prodder,Upgradable executive secured line #4th generation #Compatible #eco-centric
a898155e-c991-42ea-88c8-7556ab283fc7,8df856a6-e7bb-4922-b936-2fe2e10a4206,FALSE,Namfix,Grass-roots 24 hour strategy#attitude #client-driven#24 hour
664a5af4-49db-4655-882d-bcf46e236176,1e143c05-4e5d-484d-9737-d3a8f15a654d,FALSE,Tempsoft,Right-sized upward-trending functionalities#local#Optimized #extranet
647026a0-ef51-4048-a453-a18d77853e54,a992dd2d-4251-41b6-bdc4-545461bd8f66,FALSE,Tampflex,User-centric directional instruction set #client-driven #Progressive
b11b8215-96c3-45cf-99ef-fd6431ebb244,495d2327-6a17-4493-bc13-dded2395d029,FALSE,Home Ing,Future-proofed multi-state website #budgetary management #Vision-oriented
ba51adff-7562-4a5b-898b-38e330e6dbfa,d40860a4-d808-4307-a0bb-783b305554eb,FALSE,Aerified,Organic impactful moderator #Optimized  #national
ebb749d2-55e3-4641-93a8-216b1a63769c,3ce7c030-b0c6-4e84-82fb-bff10fd24190,FALSE,Veribet,Stand-alone static hierarchy #info-mediaries#extranet#Cross-platform
569df6c9-ec15-4e95-98f4-80e76151b821,306c3119-64ba-40b3-a14b-5042a62960b3,FALSE,Opela,Phased directional system engine #Triple-buffered  #firmware
e986e49d-361b-42ba-94af-85684e7966ab,5996b1a5-a915-4138-bc17-aa9a2c4276ba,FALSE,Regrant,Ameliorated national neural-net #discrete #utilisation
c2284c0d-e5ae-414b-9473-490a2f5a864b,c5b08169-203a-4b60-a96b-a592f40632b9,FALSE,Wrapsafe,Managed real-time Graphic Interface #frame #dynamic  #even-keeled
a60854ae-92aa-4e21-8c3e-525cd4018f0c,c424a587-b596-4073-a4c4-250e273f8528,FALSE,Stringtough,Team-oriented 24 hour migration #info-mediaries#pricing structure#multi-tasking #Pre-emptive
6116c2bd-85fb-4832-8628-0fac6b1c97ab,fa005898-d39f-4675-8f8d-0d8826395a13,FALSE,Andalax,Multi-channelled secondary flexibility #parallelism #secured line #support #Streamlined
f424144e-c0a7-42a3-9286-ef9d34879b8c,3c11f4cf-9f69-48c8-bc75-b96d442fa1c2,FALSE,Regrant,Synergistic scalable migration#Networked #firmware
eba6a4bb-c8bc-44e2-9f03-6f2fdd761af6,fc395c46-0d17-4deb-9923-6fae414b1bbd,FALSE,Stringtough,Multi-channelled fresh-thinking support#Innovative #function
d7121bba-dde3-4940-8009-a46b07fd0bfb,9638cfd6-05ff-4773-8fe1-2c597f6d44ee,FALSE,Quo Lux,Switchable directional strategy #responsive#knowledge base #multi-state
3c13c663-4906-40f6-8017-ed80127bb319,2d619ff0-60e2-4e63-a19f-6f49b8a58c78,FALSE,Otcom,Reduced background encryption #Secured#Monitored
b6f6e7e0-e496-43af-b982-ecaff51b240c,1ece4f13-67b0-4669-a216-5ee5e25d689e,FALSE,Temp,Down-sized human-resource policy#scalable #cohesive #strategy #Diverse
dd234a99-3af0-4b28-9e2a-55395041ba75,485baf19-8771-4740-907e-ac097400a04b,FALSE,Temp,Managed system-worthy structure #web-enabled #Adaptive
32ffe06b-4189-4a2a-9fd5-f7c85deb5714,7be04412-ba9e-40c6-b17e-c385d79f2899,FALSE,Y-find,Cloned well-modulated product #ability #Mandatory
b18b4bd7-855f-45cc-ba83-62c6c3799f4e,349c6b00-5f72-4d5b-aa00-6ecbb44d0410,FALSE,Toughjoyfax,Virtual radical groupware#knowledge base
5448beeb-68ef-477c-9ffc-6dc9d88b2022,a9a84827-5c04-4049-92c8-53b5d23fed00,FALSE,Kanlam,Future-proofed asymmetric structure#open system #software
bdd0ebc7-8b3c-4e08-9060-1328858a105a,b03e3967-f06b-48c0-a817-a67605b65a8b,FALSE,Bamity,Object-based intermediate approach #grid-enabled #User-friendly
fef9e93c-6e39-48bd-93ac-d795f136720c,c95a0665-a11c-46fb-a80c-cd308ba4dbf3,FALSE,Keylex,Monitored directional Graphic Interface#zero defect #standardization
bca0a5a9-5622-48d5-a2b6-bc1aaf03e249,8380afd6-0370-48e9-99fc-cc4f9861d882,FALSE,Ronstring,Streamlined explicit methodology #benchmark #application #database
b857d535-7f98-4a09-9933-7b7d74037721,73058111-dd1b-4cb8-8696-ce4808fedbd5,FALSE,Tres-Zap,Face to face foreground middleware #Digitized #capacity #Down-sized
7ce0b558-f310-4a02-ab19-67f5f56fabca,05a94c8f-13d2-403c-9703-e0d7c4008281,FALSE,Konklux,Open-architected 24/7 superstructure#monitoring #discrete
757c6b4d-2863-4712-aa18-8ec4c04922dd,d71615f9-be80-40c7-ac59-a7af6fb6f442,FALSE,Otcom,Virtual needs-based definition#help-desk #Synergized #encryption
5d137403-b13f-498a-a4bc-334deb1ee930,fd893181-5218-44e4-98c0-85de83c64730,FALSE,Transcof,Public-key 24 hour secured line #bandwidth-monitored#Up-sized #customer loyalty
3616ec1e-fb01-4bdb-9dd3-122f925c2360,a46c373e-d1b7-48ad-9c4a-e17bd7ba35f6,FALSE,Transcof,Assimilated scalable middleware #application #knowledge base
07b725f4-4f10-4a1e-aa95-7e3aa0c1e80c,2fe850a9-a22e-4a04-8413-5d8c9d02d636,FALSE,Overhold,Reduced system-worthy pricing structure#leading edge#Implemented#even-keeled
e9a23360-d8a3-46ea-9e17-13980a49983a,d9c3ec58-7c34-4150-9579-1f026d208bdf,FALSE,Stronghold,Seamless attitude-oriented orchestration #conglomeration#Down-sized #empowering#firmware
88cd032e-707e-4cc8-99d7-07b1c95eda92,e24d2371-5d8d-42aa-b4f2-783a16963f0f,FALSE,Treeflex,Object-based secondary matrix #bi-directional
0a9cf67e-7480-4cd2-8569-bf5047618c15,d6a68d5e-367b-4209-bd20-6e7e98dad1ef,FALSE,Subin,Synergized modular paradigm #intangible #system-worthy
086b9c51-98e5-4dbc-b77a-091aad71dba1,17445d6a-aadb-4707-b2dc-7eb033298690,FALSE,Kanlam,Versatile didactic open system #project
67ca141c-7450-4a7b-921b-40a1d6a19bed,5ccf8480-dc49-4067-ba57-0eafef58245e,FALSE,Voltsillam,Profound uniform database #Open-architected #mission-critical  #interface
4645b36d-a933-4ebb-aae8-c9d79901dcf4,af0c73ae-9534-444a-aa2c-48cc89c4ff9c,FALSE,Wrapsafe,Balanced holistic superstructure #Optional #bifurcated #circuit #bifurcated
35631aa6-d975-4436-bf7e-8247cde7251e,37842a34-3576-49d9-a180-2e7f7b48cda9,FALSE,Redhold,Fully-configurable even-keeled extranet #bi-directional #background #Compatible
dae854fe-4b95-4038-913a-881b02135ecc,75f901b1-2383-40cb-8b1b-e239f3d327b2,FALSE,Greenlam,Public-key intangible migration#Realigned  #architecture
17b57570-ad40-47f3-964b-59900f76c610,511ab5ff-d1a3-40b5-8c79-1880f96ac6c6,FALSE,Ronstring,Horizontal heuristic data-warehouse #service-desk #parallelism
2a9668eb-77ac-4f5b-881d-00c5ea979fa5,3abbf622-ed2d-402b-9f30-7a2c1c6036fd,FALSE,Keylex,Right-sized bottom-line encoding #Object-based #encompassing #moderator
b52eacbf-e852-4be7-a1b7-36720f0f853d,5a9f0590-d041-43d7-aec3-f4a5c8838ec1,FALSE,Pannier,Adaptive object-oriented system engine #firmware #neutral
25d7bf76-5b0b-4637-befa-78faec410cf7,e68597a7-0db2-4b88-bb60-2fec2570d84e,FALSE,Bamity,Open-source motivating synergy#array  #logistical
f6d5e15f-d5bd-48e3-949a-1019a25c2bca,80101a86-9ea1-4dea-a7d1-c2622b637df2,FALSE,Prodder,Implemented cohesive array#zero defect #benchmark
ca490864-c406-4bec-a9a4-cf7d6bbc600b,1c6c138c-d3cf-4676-b6c3-b31d70f4bdb7,FALSE,Ventosanzap,Monitored scalable throughput#Pre-emptive#superstructure
34accf62-3e4c-4b88-966a-033b29fe4a94,dcd3ac7e-fbe5-4d25-815a-8f1568f9f271,FALSE,Wrapsafe,Open-architected non-volatile customer loyalty #fault-tolerant #productivity #neutral
151592a9-ea6c-4625-aab8-46a2d619b627,4738a622-3421-4cbd-b2c6-6da687a1e768,FALSE,Temp,Face to face foreground infrastructure#flexibility#neural-net#infrastructure
37bcc095-1cd5-44d0-acaf-bf97896871d4,ef4405ba-2db6-47db-8197-0d70c2c87c6e,FALSE,Transcof,Streamlined needs-based array #pricing structure #strategy
a46fe83d-7ac6-4d59-96b6-b67f0d700118,0f4cf5de-d26f-4083-a997-e5d01fb9d52c,FALSE,Sub-Ex,Vision-oriented systematic Graphical User Interface #bifurcated #product #Balanced
2a987b53-234a-481d-82d7-adbc5e5a4c10,580f9dbe-44ed-45b4-8ac8-e79d99dc788f,FALSE,Overhold,Quality-focused logistical open system #Extended
28dd9da4-37fd-4f3e-9ef6-a6d4796e924a,6daecb23-2e5b-4b1b-9483-f418d29fd5f8,FALSE,Tresom,Managed maximized data-warehouse #interactive #implementation#leading edge
abc23cb8-4362-4450-a604-003f7c9fadbc,d4297cd8-ef38-439e-b43a-4398bcaaa234,FALSE,Bitwolf,Decentralized dedicated definition#motivating #Centralized
415fd718-e4bc-4725-97a8-5c32b5a7f937,8cd4c9d3-b5e7-4edb-90ef-d8d81e3dcd35,FALSE,Matsoft,Managed intermediate adapter #Reactive#methodical
03d1e4c7-e422-48e6-8456-5daef234dd5c,41a147f7-a1e0-4be4-a3a5-415c94f1e0a6,FALSE,Zontrax,Intuitive client-server paradigm #Streamlined #synergy
c62bf284-d2ae-46a3-b676-f3d5da5ff9bb,0bac72a2-b376-4f75-ad92-ffa158b01524,FALSE,Zoolab,Re-contextualized optimizing firmware#holistic #empowering
fa9ee403-13c7-4b76-bec1-bf1de6da6467,15b1a9da-7194-4805-acdc-4b30e8361d9a,FALSE,Fix San,Upgradable optimizing concept #approach#User-friendly  #encompassing
9e20f0c7-08b9-4ded-93a5-62919e578fa3,597355ac-760a-465f-b42e-821279ecb731,FALSE,Aerified,Visionary optimizing task-force #Intuitive #Assimilated
bc148776-46fa-47d8-9277-4767edd54970,7ca88059-1ccf-401a-b43c-8ac1fedaa8fe,FALSE,Tres-Zap,User-centric executive functionalities#system-worthy #Multi-tiered #instruction set
197ffebf-b207-4deb-9a7f-b749c77a50fb,1df72643-717b-49e4-afdd-4cbd92ab6590,FALSE,Lotlux,Extended maximized forecast #firmware #heuristic #capacity
840b802b-82f1-42b6-a83b-3e6b23cfe502,e822cbeb-efed-4c70-9873-042af9cc1292,FALSE,Fintone,Advanced responsive support #object-oriented#Pre-emptive#asynchronous
98cc0f9a-84ba-424f-bba3-b298931904eb,0986e62d-b277-45d6-9b79-1997cf6b3295,FALSE,Flowdesk,Up-sized tertiary structure #Graphical User Interface #systemic
ea6e44cf-23ec-4e89-b9bf-9f73e422f3ff,7dc477a3-1b55-4835-92cb-152341263ad4,FALSE,Stronghold,Secured bottom-line algorithm #installation  #groupware
d93364a5-23cc-423c-b5ac-2d9489b3401b,fa005898-d39f-4675-8f8d-0d8826395a13,FALSE,Flowdesk,Optional high-level methodology #directional #asynchronous
203065ea-71da-4a97-a71e-0941edc247d4,3ab24428-9d94-4c93-b683-ee4bd3d8fe44,FALSE,Voltsillam,Horizontal attitude-oriented leverage #composite #standardization
f5fd6dc5-32c7-4836-9f1a-b7f387b1f5cc,24df7549-148c-4f67-865b-84bbddeb3884,FALSE,Prodder,Progressive bottom-line interface #ability#Enterprise-wide#hardware
c45b3110-3bfd-424b-9091-3a11ca9952bb,80d8da02-822c-41ed-a6b6-f82b3b1acf43,FALSE,Zathin,Centralized multimedia orchestration #Persevering #Optimized
194125e9-b3ff-4548-b235-27062da371d9,99b66003-1d8b-4e2f-a43b-6de1508f5033,FALSE,Kanlam,User-centric full-range strategy #Fully-configurable  #Reactive
6d7def1d-cfe9-42aa-8020-9b0d5e307783,4738a622-3421-4cbd-b2c6-6da687a1e768,FALSE,Voltsillam,Assimilated interactive throughput #Total
4fd03f70-b9b3-499c-885d-a546ce4b595a,0e107edb-ac14-4291-948d-376f138d5aad,FALSE,Fix San,User-friendly foreground help-desk#executive#foreground #directional
8b8bc204-a97a-4041-913c-ef4d26f915d8,f94f9008-ad00-492b-8e7d-3cf92a7b6ec5,FALSE,Zamit,Customizable asynchronous product #Realigned #time-frame
d723287f-84d8-4378-8f9e-9e5a2479224f,5583e430-30d4-45d0-bfae-8860bfd8ca31,FALSE,Bitchip,Inverse actuating superstructure #framework #concept
ec748bee-a67a-4763-9623-1ce4b9581e07,2aeb454e-fb35-4650-816c-abee844c2c03,FALSE,Cardguard,Right-sized multimedia open architecture #moderator
0682aff3-84ab-4b73-a287-b9bddcd0f242,a77bfede-5667-4413-bc70-d90b7fd280da,FALSE,Opela,Optional asynchronous firmware#parallelism #data-warehouse
c085d61d-d24d-4ade-b42a-4fb5794ab677,ea151aff-cb19-49d8-95ed-fdd5be0e4056,FALSE,Rank,Innovative 3rd generation concept #non-volatile #infrastructure
01d93091-8caa-4ac1-a74e-432fa07ab358,0dd50000-99ab-44fe-9e0b-59b4fe1c9075,FALSE,Fix San,Implemented contextually-based protocol #policy #4th generation
09aeecde-ef62-4e5d-9ce4-70ff18cc1d14,2c0d7d70-92aa-4e88-926a-89abec210f2f,FALSE,Greenlam,Mandatory systematic functionalities #Object-based #Secured #pricing structure
e6169da3-3e66-42c9-8b7b-6e762db8b816,71673020-0b9e-4bbd-b5de-4fa25f98912e,FALSE,Sonair,Open-architected methodical solution #intermediate #real-time#concept
50d0744d-435b-416c-b358-2937750ec441,0f115874-597a-4888-b15c-48b1fdaacb8e,FALSE,It,De-engineered disintermediate structure#Graphic Interface #forecast #non-volatile
dfc23a05-3151-458e-8def-6c1e4bea3d7f,fd1f6d4f-90d8-4240-a695-59181c16f48d,FALSE,Voyatouch,Optimized dedicated protocol #Re-engineered #Multi-layered #middleware
edc8d9a7-619b-4679-8085-709eb97a1bca,162fdcb0-c966-4301-b076-480b35895aec,FALSE,Stronghold,Quality-focused optimal capability#Pre-emptive #Diverse #bandwidth-monitored
6555582d-436d-485f-bd75-e35cfc62748d,863a2ee4-37e2-452a-b381-d03e39db1591,FALSE,It,Profit-focused foreground service-desk #systematic  #budgetary management
e484ec78-55db-4046-b6fb-374edc235394,2a979d24-e98d-4400-8876-5d704f69ab18,FALSE,Biodex,Synergistic impactful Graphic Interface #strategy
6014cac9-1ec8-45a6-97db-c2be7d28470f,86abb52e-dd7a-455c-9ebe-43e80678fbb3,FALSE,Ventosanzap,Open-source composite project #Team-oriented #collaboration #multi-tasking
c798d4e2-644a-46f7-9f2c-d152252d3b6c,20eb6278-ad4b-4420-b0fd-25052f93ea5c,FALSE,Aerified,Progressive mobile initiative#Customer-focused
03e13152-be73-4ea0-a0f4-44349b4c642d,f6394b6f-9beb-4f71-8de6-24ecefa526de,FALSE,Hatity,Up-sized motivating neural-net#Multi-channelled #reciprocal #attitude
5491fd99-8d03-4bc0-b3e7-b0aa7de2a2d1,6fa7cc4b-ee99-4b74-8359-1162b84bddfd,FALSE,Toughjoyfax,Decentralized contextually-based monitoring#5th generation  #Cross-platform
8309b431-a86e-44be-831f-d80fa84feb24,3b213d6a-eb92-4237-b362-c52625569761,FALSE,Span,Universal background Graphic Interface #Persistent #complexity #mobile
8a137228-2d2c-40ab-87be-d7648b04d656,51e3ce79-701b-49ee-86cc-4f7957beb562,FALSE,Transcof,Programmable multi-tasking functionalities#client-server #Inverse
ace78c39-f9b3-4185-b447-aa50234af371,c95a0665-a11c-46fb-a80c-cd308ba4dbf3,FALSE,Otcom,Stand-alone maximized analyzer#Multi-lateral #attitude-oriented
34dbc8ce-f32f-4782-a742-7344f533f697,8e91ceb2-0ae3-42cc-9d3b-f4be46346e8b,FALSE,Duobam,Implemented fresh-thinking hierarchy#Fundamental #zero tolerance
10f22dc4-e9c9-4eac-ad92-3954681b0eb6,dae68a34-f56d-48aa-89fb-41d13707bc31,FALSE,Domainer,Future-proofed reciprocal website #Fully-configurable #actuating  #Persistent
e8440257-34d9-4b19-b0cc-f248a2e1cb70,ed114828-4bb3-4b18-b67d-3bf9cf733743,FALSE,Rank,Reverse-engineered attitude-oriented complexity #installation #well-modulated
4eca349f-587d-4f55-992d-c784ae8c872d,0ce8afb5-3ef6-42d9-9b8d-7b7a7e401cfb,FALSE,Bitchip,Function-based full-range intranet#bottom-line#static #firmware
5e69891d-bb8a-41f4-8908-f2769ecdf1b8,94c8c70c-350b-41ee-a00c-2efc9d8a44ab,FALSE,Otcom,Compatible logistical groupware#database #Customizable
78803057-1ea8-4d34-814f-bb160d946eb4,35aeb46a-7f56-49f8-8145-9327baf5cb7f,FALSE,Voyatouch,Progressive mobile service-desk #zero tolerance  #high-level
6b2a10ef-2c57-4256-9316-9c33ccef40ef,d27afe22-ea09-476b-93c3-9d318474d890,FALSE,Greenlam,Enhanced real-time orchestration #Face to face #Reactive #heuristic
77dab260-e195-4e0e-bddc-34f08a0a1348,f0957e76-3c40-4154-bfc1-385893c2babe,FALSE,Gembucket,Future-proofed attitude-oriented focus group #productivity #focus group
ad221247-9818-48d4-9fca-6634d9360259,22bedcce-7e33-4450-bfc5-49ea210d7542,FALSE,Konklab,Balanced 24 hour customer loyalty #modular #static#encompassing
5391f563-b089-4862-a065-d6c490c4c1de,461e99f5-519a-4def-b0bd-091f46e76206,FALSE,Flexidy,Versatile neutral middleware #standardization#Progressive
b0b6c57e-1fb2-4ab8-a75d-8fba74714665,db0aede7-732a-4335-9a1d-c574bdd534a6,FALSE,Stringtough,Customer-focused zero tolerance installation #foreground #User-friendly #tertiary
91b4f57b-61a7-4087-9371-7692d0d60962,6cb3691a-1e86-4655-99d6-30783bb66706,FALSE,Stim,Synchronised leading edge leverage #challenge#actuating#cohesive
257cdfca-660a-4939-8e4b-6bedefe0af4d,d6a68d5e-367b-4209-bd20-6e7e98dad1ef,FALSE,Transcof,Adaptive human-resource adapter#Profound #Future-proofed
d420b464-9864-4a5c-a37f-7295ce6ab6bc,db5c5b57-e138-4829-91c5-72bfbaa13fe7,FALSE,Subin,Optimized national frame #user-facing
3cbaaacb-37f1-40fe-b8b0-987c40951591,53191811-9996-4d55-9d0b-03cf460a124b,FALSE,Voyatouch,Function-based web-enabled framework #Progressive#content-based
e6652243-9d84-4888-8e1d-fb1885b4737b,b6911832-ca64-4176-bf37-8a23c2b5b9ea,FALSE,Lotlux,Exclusive responsive emulation #Stand-alone#Ergonomic
e7d3f1d1-043a-46d8-a077-b7cc7912efdb,f58ee092-b007-473c-a1aa-18718f94c24c,FALSE,Zathin,Focused incremental support#Phased#migration
92729df1-226c-409b-a923-1299fb870907,ed114828-4bb3-4b18-b67d-3bf9cf733743,FALSE,Cardguard,Enterprise-wide discrete matrices #Graphical User Interface#non-volatile #exuding
684239b0-cd4a-4561-95ce-c032fba45dbc,1c96163f-f79c-4f0d-a769-8b33ff9f8201,FALSE,Wrapsafe,Decentralized non-volatile success #Versatile #Distributed #zero defect
79a56152-a1a1-4730-949e-33f279f8cc48,d59094a7-8345-4522-a556-d0ef1f76df65,FALSE,Span,Pre-emptive logistical encryption#Profound#complexity
12b8e4ab-c80e-434d-92c6-7325cdeb33de,5a9f0590-d041-43d7-aec3-f4a5c8838ec1,FALSE,Job,Future-proofed real-time intranet #Open-architected #analyzer#Reactive
c17495b2-f9db-418a-91b3-3057a2fe4ed0,ca35db50-2f5b-40da-8748-833639a820ea,FALSE,Voltsillam,Focused next generation access#bi-directional #Balanced #flexibility
b5d5b20a-13cf-4add-b405-c9a0d671a834,4e5d6d0b-1b08-497a-95af-40420e70611d,FALSE,Biodex,Multi-channelled bifurcated functionalities #modular#directional
22026e5a-9f99-4d9a-b406-fa8d6546eb19,e41bb272-871d-4f7e-94dd-7682e5d1c72e,FALSE,Konklab,Front-line client-driven info-mediaries #encompassing #responsive
90fa84f7-1d18-4dc5-a0d7-5d588f63151c,fa005898-d39f-4675-8f8d-0d8826395a13,FALSE,Tin,Re-engineered real-time approach #demand-driven #Persevering
294b9f14-577a-4b35-8a65-8863d509e738,5edceebc-4d60-4ddd-b2ac-46e2279914c8,FALSE,Opela,Organized user-facing orchestration #clear-thinking#asymmetric #multi-tasking
bb973b95-7056-487b-acd3-94dc3197d802,ef08de3f-b814-491a-98f3-1111d8f5f177,FALSE,Fixflex,Reactive high-level intranet#uniform#system-worthy #heuristic #needs-based
1a386122-dea7-4e0e-91dc-7cdd541d8696,0f856cf7-c245-4402-97be-218425a84a3d,FALSE,Flexidy,Adaptive holistic paradigm#database#heuristic #incremental
56850a4a-9ccb-4e96-8a08-db5389cdcc9f,f156a3d0-8aeb-4e24-8c9a-c67a1c206b16,FALSE,Zoolab,Innovative solution-oriented support#impactful #exuding #Integrated
aee4432f-bab0-4c5e-b17e-672b074eccc0,b9c8db2c-b39a-49de-ab30-fe90d2d7f555,FALSE,Aerified,Sharable client-driven paradigm #hub#neural-net #Inverse
35809721-7d5c-4991-acad-b202c7345730,cc77825d-7e9c-4f94-8e6f-819a5fb92f9b,FALSE,Trippledex,Self-enabling well-modulated knowledge user #Open-architected#Organized
cf4887f4-8fb7-4054-9479-a3ae74a5c0f6,dce46bc2-dadf-45ce-a913-ba5c1ec0a0ad,FALSE,Solarbreeze,Persistent heuristic artificial intelligence#Reverse-engineered #value-added
00c51b25-5791-4d7e-91df-079e87ea9a23,9fa66012-2815-44e9-8016-ce66f730d042,FALSE,Latlux,Integrated attitude-oriented artificial intelligence #complexity #local #solution
1f590f9e-070c-4b59-8793-61d06785817d,518f7511-c25a-4a3c-bcb4-94c4559eb71e,FALSE,Viva,Pre-emptive hybrid productivity#circuit
d9f3362d-12f6-4737-8c2c-c2aed7eb91d0,6aaa79b9-5f09-4387-9c5b-8ad3e40b389d,FALSE,Ronstring,Cross-group even-keeled forecast #encoding #Digitized
5a32ddf5-c97b-40be-a30b-b715bd8a796a,234366e8-6620-45c8-83b0-f8f154b41600,FALSE,Treeflex,Synergistic discrete solution#data-warehouse #Organized #array
a028806d-c331-4b68-8f9c-cbf1bb035ec1,464ade68-961e-4a54-a1a5-395cd04d2867,FALSE,Redhold,Open-source asynchronous contingency #Advanced#throughput #Grass-roots
b89a4c8e-8f57-4dc5-81bf-0b3d94ebe11b,15718628-4cb0-40b2-9427-bc37fbbcf882,FALSE,Aerified,Open-architected transitional knowledge user#full-range #reciprocal
9a8945a6-4982-441b-ac08-ad0ea87bd97c,66773a30-142b-4dfa-930d-ca7f4dd81588,FALSE,Bitchip,Reverse-engineered fresh-thinking approach #intranet #throughput #homogeneous
b845161a-2cd0-48b0-9047-e80a3b647d89,d614e52e-ed40-42e4-a55c-1163cafc0282,FALSE,Zoolab,Seamless uniform concept #Phased#toolset
c2282840-ff3b-4621-a1c3-40efcca48598,02529ea5-cb0b-4d8c-aba6-964aaff9316d,FALSE,Alpha,Multi-lateral composite database #global #incremental
683eca33-8679-42ad-91da-be65e2388523,0a2086b5-3d9d-46da-aafd-73ba746b3e6c,FALSE,Viva,Vision-oriented maximized collaboration #Configurable  #Managed
7a666596-80d0-44e7-90fe-bfdb17e847a2,d5535a7f-8294-4e11-9bef-d3b27088e093,FALSE,Treeflex,Persistent bandwidth-monitored website #conglomeration #Implemented #composite
